Date,Product,Region,Price,Promo,Inventory,Sales
2024-10-06,P008,North,59.22,0,862,50
2024-10-06,P009,West,57.13,0,619,42
2024-10-06,P010,North,62.61,0,72,39
2024-10-07,P001,East,47.7,1,867,74
2024-10-07,P002,West,53.02,0,578,41
2024-10-07,P003,East,50.75,0,113,31
2024-10-07,P004,South,52.59,0,333,42
2024-10-07,P005,West,55.58,0,202,36
2024-10-07,P006,West,57.42,0,570,39
2024-10-07,P007,South,56.98,0,583,53
2024-10-07,P008,West,57.13,0,518,52
2024-10-07,P009,West,61.03,0,96,51
2024-10-07,P010,North,61.82,0,503,39
2024-10-08,P001,Central,50.73,0,390,43
2024-10-08,P002,West,53.3,0,545,46
2024-10-08,P003,East,53.81,0,451,48
2024-10-08,P004,East,52.28,0,309,42
2024-10-08,P005,East,57.72,0,832,53
2024-10-08,P006,South,54.97,0,475,36
2024-10-08,P007,North,57.05,0,837,52
2024-10-08,P008,West,57.52,0,608,39
2024-10-08,P009,West,59.16,0,762,44
2024-10-08,P010,East,57.36,0,446,54
2024-10-09,P001,North,53.1,0,80,53
2024-10-09,P002,North,50.99,0,969,50
2024-10-09,P003,North,54.21,0,208,41
2024-10-09,P004,South,54.96,0,999,57
2024-10-09,P005,Central,54.6,0,179,43
2024-10-09,P006,Central,55.88,0,386,51
2024-10-09,P007,West,49.89,1,532,75
2024-10-09,P008,North,57.72,0,724,44
2024-10-09,P009,North,59.19,0,850,59
2024-10-09,P010,East,58.09,0,278,65
2024-10-10,P001,East,50.43,0,515,39
2024-10-10,P002,West,48.11,1,648,70
2024-10-10,P003,Central,55.49,0,302,39
2024-10-10,P004,West,53.46,0,355,41
2024-10-10,P005,South,52.52,0,642,45
2024-10-10,P006,West,55.97,0,457,48
2024-10-10,P007,West,58.19,0,255,32
2024-10-10,P008,North,58.36,0,720,35
2024-10-10,P009,East,60.13,0,671,53
2024-10-10,P010,West,60.07,0,389,57
2024-10-11,P001,South,51.1,0,114,42
2024-10-11,P002,Central,52.79,0,714,35
2024-10-11,P003,West,51.05,0,646,34
2024-10-11,P004,South,52.98,0,943,35
2024-10-11,P005,South,52.58,0,680,50
2024-10-11,P006,Central,54.89,0,484,36
2024-10-11,P007,Central,58.15,0,961,36
2024-10-11,P008,Central,55.37,0,779,37
2024-10-11,P009,East,61.29,0,910,45
2024-10-11,P010,East,59.64,0,526,56
2024-10-12,P001,North,50.72,0,517,40
2024-10-12,P002,Central,54.02,0,175,47
2024-10-12,P003,East,54.27,0,266,33
2024-10-12,P004,North,54.15,0,557,43
2024-10-12,P005,South,52.36,0,705,52
2024-10-12,P006,Central,53.86,0,485,39
2024-10-12,P007,East,58.24,0,484,46
2024-10-12,P008,East,58.26,0,790,51
2024-10-12,P009,Central,58.6,0,951,46
2024-10-12,P010,North,58.08,0,525,41
2024-10-13,P001,Central,51.66,0,178,37
2024-10-13,P002,Central,49.62,0,753,44
2024-10-13,P003,East,54.81,0,144,34
2024-10-13,P004,Central,54.59,0,391,34
2024-10-13,P005,East,56.06,0,246,60
2024-10-13,P006,Central,58.69,0,76,35
2024-10-13,P007,Central,58.47,0,278,43
2024-10-13,P008,West,60.87,0,539,38
2024-10-13,P009,North,58.09,0,372,39
2024-10-13,P010,South,60.34,0,896,44
2024-10-14,P001,Central,50.72,0,850,40
2024-10-14,P002,North,51.86,0,487,41
2024-10-14,P003,Central,54.96,0,264,52
2024-10-14,P004,West,54.29,0,247,50
2024-10-14,P005,East,53.14,0,380,57
2024-10-14,P006,West,57.09,0,805,44
2024-10-14,P007,South,54.65,0,152,54
2024-10-14,P008,East,59.56,0,660,61
2024-10-14,P009,North,59.52,0,669,41
2024-10-14,P010,East,58.39,0,769,55
2024-10-15,P001,East,45.57,1,723,65
2024-10-15,P002,South,49.75,0,322,38
2024-10-15,P003,South,52.32,0,873,49
2024-10-15,P004,East,54.63,0,577,44
2024-10-15,P005,South,54.63,0,479,38
2024-10-15,P006,West,58.23,0,569,38
2024-10-15,P007,North,50.81,1,248,74
2024-10-15,P008,East,58.37,0,698,37
2024-10-15,P009,North,60.24,0,73,48
2024-10-15,P010,Central,60.7,0,934,67
2024-10-16,P001,South,48.91,0,899,48
2024-10-16,P002,South,53.52,0,399,52
2024-10-16,P003,North,53.87,0,604,48
2024-10-16,P004,Central,54.01,0,187,46
2024-10-16,P005,North,57.37,0,270,37
2024-10-16,P006,Central,56.49,0,890,48
2024-10-16,P007,Central,59.38,0,157,50
2024-10-16,P008,West,60.55,0,551,51
2024-10-16,P009,East,59.35,0,820,62
2024-10-16,P010,East,62.7,0,89,57
2024-10-17,P001,West,52.81,0,56,46
2024-10-17,P002,West,52.11,0,131,39
2024-10-17,P003,South,54.96,0,330,45
2024-10-17,P004,North,53.97,0,250,50
2024-10-17,P005,South,57.1,0,172,51
2024-10-17,P006,Central,56.74,0,721,43
2024-10-17,P007,Central,54.62,0,749,36
2024-10-17,P008,North,59.99,0,956,50
2024-10-17,P009,Central,56.33,0,935,56
2024-10-17,P010,North,59.5,0,766,53
2024-10-18,P001,Central,53.08,0,896,34
2024-10-18,P002,Central,53.49,0,75,46
2024-10-18,P003,Central,55.07,0,126,34
2024-10-18,P004,North,53.14,0,893,45
2024-10-18,P005,South,54.54,0,689,39
2024-10-18,P006,West,57.93,0,250,46
2024-10-18,P007,West,56.96,0,179,56
2024-10-18,P008,East,50.2,1,251,74
2024-10-18,P009,West,59.77,0,860,50
2024-10-18,P010,West,61.47,0,999,47
2024-10-19,P001,West,53.54,0,609,36
2024-10-19,P002,Central,48.2,1,660,46
2024-10-19,P003,East,47.28,1,614,63
2024-10-19,P004,West,51.83,0,464,35
2024-10-19,P005,Central,53.15,0,339,45
2024-10-19,P006,East,56.96,0,850,42
2024-10-19,P007,West,59.35,0,629,42
2024-10-19,P008,North,56.46,0,709,46
2024-10-19,P009,Central,58.39,0,837,37
2024-10-19,P010,North,61.07,0,418,48
2024-10-20,P001,South,51.04,0,902,34
2024-10-20,P002,East,53.12,0,317,44
2024-10-20,P003,South,51.12,0,64,50
2024-10-20,P004,Central,52.07,0,842,42
2024-10-20,P005,Central,54.03,0,576,43
2024-10-20,P006,Central,50.29,1,269,50
2024-10-20,P007,East,58.43,0,207,58
2024-10-20,P008,Central,58.83,0,363,48
2024-10-20,P009,Central,60.13,0,517,44
2024-10-20,P010,Central,58.13,0,72,52
2024-10-21,P001,Central,51.78,0,996,40
2024-10-21,P002,North,50.66,0,914,47
2024-10-21,P003,East,55.01,0,52,48
2024-10-21,P004,West,54.85,0,791,45
2024-10-21,P005,South,55.91,0,568,45
2024-10-21,P006,Central,55.02,0,375,45
2024-10-21,P007,West,58.14,0,444,54
2024-10-21,P008,East,56.66,0,209,57
2024-10-21,P009,Central,56.41,0,983,53
2024-10-21,P010,South,57.87,0,311,40
2024-10-22,P001,North,50.65,0,163,55
2024-10-22,P002,Central,50.22,0,818,53
2024-10-22,P003,North,54.32,0,1000,47
2024-10-22,P004,East,52.01,0,447,30
2024-10-22,P005,East,55.35,0,578,57
2024-10-22,P006,North,48.2,1,776,82
2024-10-22,P007,South,58.12,0,175,41
2024-10-22,P008,East,57.24,0,449,55
2024-10-22,P009,East,57.15,0,611,49
2024-10-22,P010,South,58.84,0,350,38
2024-10-23,P001,South,50.45,0,223,49
2024-10-23,P002,East,52.53,0,107,53
2024-10-23,P003,West,53.07,0,930,45
2024-10-23,P004,North,54.61,0,57,35
2024-10-23,P005,Central,57.31,0,326,54
2024-10-23,P006,East,55.42,0,389,59
2024-10-23,P007,East,54.64,0,766,46
2024-10-23,P008,West,55.81,0,101,51
2024-10-23,P009,West,61.46,0,985,47
2024-10-23,P010,Central,62.02,0,946,60
2024-10-24,P001,North,50.16,0,615,41
2024-10-24,P002,West,51.61,0,302,50
2024-10-24,P003,West,50.86,0,253,49
2024-10-24,P004,West,53.89,0,708,50
2024-10-24,P005,South,52.58,0,215,50
2024-10-24,P006,North,55.77,0,226,48
2024-10-24,P007,East,54.76,0,713,48
2024-10-24,P008,North,57.05,0,552,55
2024-10-24,P009,Central,61.88,0,300,55
2024-10-24,P010,East,59.24,0,112,55
2024-10-25,P001,South,49.16,0,920,40
2024-10-25,P002,North,49.74,0,484,41
2024-10-25,P003,West,51.33,0,338,41
2024-10-25,P004,Central,54.96,0,918,51
2024-10-25,P005,West,57.25,0,191,42
2024-10-25,P006,East,51.21,1,487,45
2024-10-25,P007,North,57.36,0,459,37
2024-10-25,P008,Central,60.7,0,510,38
2024-10-25,P009,South,60.01,0,496,42
2024-10-25,P010,North,57.09,0,508,42
2024-10-26,P001,East,51.6,0,439,29
2024-10-26,P002,East,52.34,0,568,41
2024-10-26,P003,North,52.7,0,982,48
2024-10-26,P004,East,54.85,0,849,47
2024-10-26,P005,West,52.95,0,147,52
2024-10-26,P006,East,58.65,0,799,46
2024-10-26,P007,West,59.6,0,428,51
2024-10-26,P008,South,60.38,0,265,38
2024-10-26,P009,Central,57.85,0,267,54
2024-10-26,P010,North,59.44,0,933,53
2024-10-27,P001,Central,50.86,0,744,34
2024-10-27,P002,Central,51.94,0,164,50
2024-10-27,P003,Central,54.63,0,643,39
2024-10-27,P004,North,53.97,0,974,42
2024-10-27,P005,East,55.46,0,985,42
2024-10-27,P006,West,56.09,0,60,45
2024-10-27,P007,South,54.89,0,462,50
2024-10-27,P008,West,58.05,0,788,36
2024-10-27,P009,West,60.42,0,921,45
2024-10-27,P010,West,60.31,0,404,47
2024-10-28,P001,North,48.57,0,711,38
2024-10-28,P002,North,53.66,0,559,34
2024-10-28,P003,Central,51.98,0,100,53
2024-10-28,P004,West,54.55,0,224,48
2024-10-28,P005,West,53.52,0,672,48
2024-10-28,P006,East,54.8,0,601,39
2024-10-28,P007,East,58.34,0,169,53
2024-10-28,P008,East,56.08,0,551,53
2024-10-28,P009,East,57.8,0,506,39
2024-10-28,P010,East,61.45,0,433,51
2024-10-29,P001,South,49.65,0,298,39
2024-10-29,P002,Central,54.1,0,157,38
2024-10-29,P003,West,52.08,0,341,50
2024-10-29,P004,West,55.44,0,698,51
2024-10-29,P005,West,54.66,0,517,47
2024-10-29,P006,East,57.23,0,537,48
2024-10-29,P007,East,58.89,0,696,46
2024-10-29,P008,South,49.69,1,546,69
2024-10-29,P009,South,61.53,0,156,55
2024-10-29,P010,West,57.65,0,237,57
2024-10-30,P001,Central,50.27,0,508,44
2024-10-30,P002,West,53.5,0,987,42
2024-10-30,P003,South,54.79,0,560,38
2024-10-30,P004,West,52.14,0,715,50
2024-10-30,P005,East,53.11,0,950,49
2024-10-30,P006,West,57.37,0,850,45
2024-10-30,P007,South,49.39,1,331,88
2024-10-30,P008,Central,57.75,0,435,56
2024-10-30,P009,West,56.41,0,898,56
2024-10-30,P010,West,59.52,0,687,51
2024-10-31,P001,East,49.63,0,224,42
2024-10-31,P002,South,54.47,0,802,46
2024-10-31,P003,Central,54.17,0,687,47
2024-10-31,P004,West,53.58,0,405,50
2024-10-31,P005,North,55.38,0,982,40
2024-10-31,P006,West,56.11,0,329,40
2024-10-31,P007,West,56.41,0,644,51
2024-10-31,P008,North,59.71,0,743,48
2024-10-31,P009,South,53.47,1,553,73
2024-10-31,P010,North,59.47,0,300,53
2024-11-01,P001,South,50.3,0,763,47
2024-11-01,P002,North,51.86,0,861,39
2024-11-01,P003,South,52.51,0,395,36
2024-11-01,P004,North,54.97,0,266,42
2024-11-01,P005,West,53.24,0,557,50
2024-11-01,P006,South,57.03,0,516,31
2024-11-01,P007,East,54.97,0,527,44
2024-11-01,P008,Central,60.39,0,630,62
2024-11-01,P009,South,58.92,0,350,52
2024-11-01,P010,North,61.64,0,957,57
2024-11-02,P001,East,51.15,0,268,46
2024-11-02,P002,Central,49.94,0,875,33
2024-11-02,P003,South,46.98,1,753,64
2024-11-02,P004,South,53.27,0,218,39
2024-11-02,P005,South,54.97,0,95,39
2024-11-02,P006,North,54.56,0,241,53
2024-11-02,P007,West,58.03,0,458,36
2024-11-02,P008,West,60.47,0,780,41
2024-11-02,P009,South,58.39,0,811,38
2024-11-02,P010,South,58.49,0,724,52
2024-11-03,P001,Central,48.73,0,173,42
2024-11-03,P002,East,51.4,0,899,36
2024-11-03,P003,North,53.9,0,124,55
2024-11-03,P004,East,54.8,0,425,46
2024-11-03,P005,West,55.48,0,95,42
2024-11-03,P006,East,53.39,0,682,37
2024-11-03,P007,East,59.16,0,388,49
2024-11-03,P008,South,57.72,0,241,44
2024-11-03,P009,West,57.63,0,383,57
2024-11-03,P010,North,61.56,0,961,44
2024-11-04,P001,West,48.88,0,657,49
2024-11-04,P002,East,50.31,0,240,44
2024-11-04,P003,East,50.73,0,168,51
2024-11-04,P004,West,53.18,0,778,48
2024-11-04,P005,South,53.23,0,645,54
2024-11-04,P006,South,53.93,0,918,51
2024-11-04,P007,Central,56.13,0,609,47
2024-11-04,P008,West,57.87,0,449,57
2024-11-04,P009,North,58.26,0,546,55
2024-11-04,P010,West,62.39,0,582,59
2024-11-05,P001,South,48.52,0,649,41
2024-11-05,P002,West,45.4,1,883,67
2024-11-05,P003,South,51.51,0,920,43
2024-11-05,P004,Central,53.4,0,584,43
2024-11-05,P005,East,55.1,0,605,57
2024-11-05,P006,West,54.54,0,75,47
2024-11-05,P007,North,54.97,0,423,56
2024-11-05,P008,East,55.19,0,531,52
2024-11-05,P009,North,59.36,0,290,60
2024-11-05,P010,North,61.09,0,271,48
2024-11-06,P001,East,52.65,0,560,49
2024-11-06,P002,South,52.96,0,791,43
2024-11-06,P003,Central,54.98,0,385,48
2024-11-06,P004,East,51.98,0,302,58
2024-11-06,P005,South,56.27,0,943,55
2024-11-06,P006,West,50.26,1,867,75
2024-11-06,P007,Central,59.81,0,898,47
2024-11-06,P008,East,58.96,0,76,61
2024-11-06,P009,Central,60.88,0,81,45
2024-11-06,P010,North,60.75,0,286,49
2024-11-07,P001,East,50.68,0,325,45
2024-11-07,P002,South,51.27,0,315,39
2024-11-07,P003,South,51.58,0,187,42
2024-11-07,P004,East,56.14,0,154,37
2024-11-07,P005,West,53.56,0,377,51
2024-11-07,P006,Central,54.25,0,944,50
2024-11-07,P007,South,59.32,0,309,48
2024-11-07,P008,East,59.17,0,849,53
2024-11-07,P009,North,59.28,0,227,52
2024-11-07,P010,Central,62.27,0,280,46
2024-11-08,P001,South,50.62,0,788,51
2024-11-08,P002,West,51.08,0,202,42
2024-11-08,P003,Central,54.29,0,978,45
2024-11-08,P004,North,52.45,0,968,42
2024-11-08,P005,South,54.74,0,247,44
2024-11-08,P006,North,58.65,0,387,41
2024-11-08,P007,West,58.57,0,272,36
2024-11-08,P008,Central,60.35,0,114,51
2024-11-08,P009,East,60.4,0,480,43
2024-11-08,P010,Central,61.51,0,127,42
2024-11-09,P001,Central,52.66,0,649,36
2024-11-09,P002,South,51.37,0,363,40
2024-11-09,P003,Central,54.55,0,405,35
2024-11-09,P004,South,51.32,0,325,30
2024-11-09,P005,South,53.64,0,208,41
2024-11-09,P006,East,54.31,0,559,45
2024-11-09,P007,East,55.7,0,972,42
2024-11-09,P008,North,59.04,0,184,48
2024-11-09,P009,North,60.73,0,911,27
2024-11-09,P010,North,62.24,0,748,48
2024-11-10,P001,Central,44.67,1,504,62
2024-11-10,P002,North,45.29,1,1000,70
2024-11-10,P003,West,54.21,0,384,51
2024-11-10,P004,South,51.85,0,355,43
2024-11-10,P005,West,57.51,0,139,48
2024-11-10,P006,East,58.71,0,775,42
2024-11-10,P007,West,54.52,0,500,53
2024-11-10,P008,North,57.31,0,875,43
2024-11-10,P009,South,57.59,0,693,51
2024-11-10,P010,West,58.27,0,704,50
2024-11-11,P001,Central,49.3,0,359,52
2024-11-11,P002,Central,50.13,0,740,51
2024-11-11,P003,South,49.72,1,186,54
2024-11-11,P004,West,54.28,0,92,41
2024-11-11,P005,South,57.37,0,404,36
2024-11-11,P006,East,57.05,0,152,50
2024-11-11,P007,Central,57.08,0,137,44
2024-11-11,P008,West,56.23,0,992,51
2024-11-11,P009,West,60.35,0,396,54
2024-11-11,P010,Central,57.67,0,278,54
2024-11-12,P001,East,49.93,0,445,49
2024-11-12,P002,North,50.65,0,513,49
2024-11-12,P003,North,53.89,0,760,52
2024-11-12,P004,North,55.08,0,545,43
2024-11-12,P005,North,56.39,0,924,46
2024-11-12,P006,North,55.74,0,591,55
2024-11-12,P007,Central,54.15,0,753,42
2024-11-12,P008,South,57.57,0,194,62
2024-11-12,P009,North,59.32,0,223,51
2024-11-12,P010,North,62.33,0,615,53
2024-11-13,P001,East,51.97,0,621,43
2024-11-13,P002,West,48.11,1,169,78
2024-11-13,P003,Central,53.73,0,402,49
2024-11-13,P004,West,51.31,0,450,54
2024-11-13,P005,North,53.87,0,289,39
2024-11-13,P006,West,50.92,1,527,73
2024-11-13,P007,South,56.87,0,338,48
2024-11-13,P008,Central,58.47,0,141,61
2024-11-13,P009,West,61.56,0,820,62
2024-11-13,P010,South,61.39,0,273,59
2024-11-14,P001,Central,50.09,0,569,45
2024-11-14,P002,North,50.17,0,684,42
2024-11-14,P003,East,51.5,0,892,50
2024-11-14,P004,West,54.99,0,423,44
2024-11-14,P005,Central,57.04,0,524,55
2024-11-14,P006,South,56.07,0,451,44
2024-11-14,P007,Central,56.05,0,712,49
2024-11-14,P008,East,56.24,0,464,46
2024-11-14,P009,South,56.62,0,522,60
2024-11-14,P010,East,58.27,0,702,34
2024-11-15,P001,West,50.15,0,249,30
2024-11-15,P002,North,52.35,0,680,33
2024-11-15,P003,West,53.83,0,671,43
2024-11-15,P004,North,55.25,0,770,51
2024-11-15,P005,South,54.04,0,692,44
2024-11-15,P006,South,57.5,0,356,53
2024-11-15,P007,South,59.26,0,771,49
2024-11-15,P008,North,56.9,0,944,50
2024-11-15,P009,North,58.78,0,448,58
2024-11-15,P010,Central,59.16,0,317,62
2024-11-16,P001,North,53.29,0,428,44
2024-11-16,P002,East,51.82,0,1000,48
2024-11-16,P003,North,51.68,0,522,28
2024-11-16,P004,South,48.37,1,724,72
2024-11-16,P005,East,55.59,0,378,50
2024-11-16,P006,Central,51.43,1,412,71
2024-11-16,P007,North,55.76,0,549,50
2024-11-16,P008,South,59.77,0,155,55
2024-11-16,P009,West,57.65,0,779,45
2024-11-16,P010,Central,57.91,0,103,38
2024-11-17,P001,Central,50.07,0,825,38
2024-11-17,P002,North,52.98,0,95,33
2024-11-17,P003,North,50.85,0,501,41
2024-11-17,P004,East,54.39,0,775,52
2024-11-17,P005,West,54.02,0,296,39
2024-11-17,P006,Central,50.97,1,987,67
2024-11-17,P007,East,58.15,0,349,39
2024-11-17,P008,West,59.88,0,287,60
2024-11-17,P009,South,61.62,0,845,55
2024-11-17,P010,Central,62.31,0,937,41
2024-11-18,P001,East,51.36,0,93,45
2024-11-18,P002,South,52.31,0,351,50
2024-11-18,P003,North,50.97,0,863,55
2024-11-18,P004,West,55.29,0,873,49
2024-11-18,P005,Central,48.84,1,812,51
2024-11-18,P006,West,53.87,0,546,42
2024-11-18,P007,East,57.71,0,249,52
2024-11-18,P008,South,59.21,0,93,61
2024-11-18,P009,East,60.3,0,205,52
2024-11-18,P010,Central,61.81,0,736,48
2024-11-19,P001,North,51.84,0,632,50
2024-11-19,P002,Central,51.8,0,700,53
2024-11-19,P003,Central,50.8,0,874,53
2024-11-19,P004,North,56.0,0,990,42
2024-11-19,P005,Central,57.13,0,641,44
2024-11-19,P006,South,56.95,0,414,36
2024-11-19,P007,East,55.95,0,851,49
2024-11-19,P008,North,58.61,0,747,59
2024-11-19,P009,South,61.42,0,512,51
2024-11-19,P010,South,60.39,0,451,46
2024-11-20,P001,South,48.53,0,210,50
2024-11-20,P002,Central,50.57,0,536,61
2024-11-20,P003,West,51.74,0,60,42
2024-11-20,P004,North,54.66,0,423,45
2024-11-20,P005,East,57.17,0,680,53
2024-11-20,P006,Central,57.58,0,948,60
2024-11-20,P007,North,53.1,1,542,83
2024-11-20,P008,Central,57.33,0,377,61
2024-11-20,P009,South,57.79,0,735,61
2024-11-20,P010,West,59.35,0,680,59
2024-11-21,P001,Central,49.65,0,620,42
2024-11-21,P002,West,49.54,0,51,52
2024-11-21,P003,North,54.06,0,975,43
2024-11-21,P004,West,52.93,0,365,36
2024-11-21,P005,Central,54.95,0,194,56
2024-11-21,P006,West,57.28,0,757,51
2024-11-21,P007,Central,56.81,0,243,50
2024-11-21,P008,East,58.67,0,105,48
2024-11-21,P009,South,57.53,0,968,40
2024-11-21,P010,Central,57.45,0,263,40
2024-11-22,P001,South,44.86,1,790,77
2024-11-22,P002,South,49.75,0,203,46
2024-11-22,P003,Central,53.51,0,887,47
2024-11-22,P004,West,51.92,0,491,40
2024-11-22,P005,South,55.79,0,555,46
2024-11-22,P006,South,53.33,0,235,39
2024-11-22,P007,South,56.81,0,489,39
2024-11-22,P008,Central,60.36,0,550,52
2024-11-22,P009,West,56.63,0,262,51
2024-11-22,P010,West,60.83,0,426,57
2024-11-23,P001,East,50.48,0,115,37
2024-11-23,P002,West,49.57,0,967,39
2024-11-23,P003,Central,51.92,0,818,40
2024-11-23,P004,South,53.61,0,250,48
2024-11-23,P005,East,57.24,0,892,51
2024-11-23,P006,West,55.18,0,488,59
2024-11-23,P007,West,56.64,0,647,39
2024-11-23,P008,East,55.13,0,170,54
2024-11-23,P009,Central,58.21,0,901,54
2024-11-23,P010,Central,58.68,0,395,50
2024-11-24,P001,North,51.44,0,55,40
2024-11-24,P002,West,51.77,0,367,45
2024-11-24,P003,South,52.35,0,675,37
2024-11-24,P004,Central,49.94,1,755,66
2024-11-24,P005,East,52.29,0,693,38
2024-11-24,P006,South,53.38,0,352,50
2024-11-24,P007,North,58.5,0,388,58
2024-11-24,P008,South,52.8,1,234,70
2024-11-24,P009,West,57.14,0,844,51
2024-11-24,P010,South,61.03,0,338,40
2024-11-25,P001,West,50.4,0,949,53
2024-11-25,P002,East,54.37,0,148,33
2024-11-25,P003,West,51.75,0,923,43
2024-11-25,P004,North,54.53,0,386,48
2024-11-25,P005,West,56.68,0,662,50
2024-11-25,P006,West,56.74,0,936,71
2024-11-25,P007,South,59.07,0,350,40
2024-11-25,P008,Central,59.99,0,118,46
2024-11-25,P009,East,57.36,0,406,62
2024-11-25,P010,Central,57.86,0,613,47
2024-11-26,P001,East,50.09,0,182,58
2024-11-26,P002,North,49.87,0,733,49
2024-11-26,P003,West,52.77,0,834,53
2024-11-26,P004,Central,52.43,0,921,53
2024-11-26,P005,North,55.61,0,148,55
2024-11-26,P006,North,58.77,0,379,52
2024-11-26,P007,Central,57.77,0,154,48
2024-11-26,P008,West,60.01,0,420,49
2024-11-26,P009,Central,60.63,0,262,55
2024-11-26,P010,West,61.41,0,222,70
2024-11-27,P001,North,44.98,1,67,63
2024-11-27,P002,North,50.37,0,692,36
2024-11-27,P003,East,53.37,0,903,43
2024-11-27,P004,West,55.11,0,368,54
2024-11-27,P005,North,57.13,0,670,59
2024-11-27,P006,West,57.45,0,52,56
2024-11-27,P007,East,57.45,0,438,54
2024-11-27,P008,East,58.99,0,651,55
2024-11-27,P009,West,60.54,0,885,70
2024-11-27,P010,West,60.34,0,438,68
2024-11-28,P001,Central,52.41,0,418,41
2024-11-28,P002,South,53.23,0,759,44
2024-11-28,P003,East,54.84,0,957,56
2024-11-28,P004,North,53.4,0,738,58
2024-11-28,P005,West,54.64,0,71,57
2024-11-28,P006,East,53.31,0,223,43
2024-11-28,P007,South,54.59,0,190,64
2024-11-28,P008,West,58.5,0,846,56
2024-11-28,P009,East,58.02,0,849,42
2024-11-28,P010,Central,58.17,0,404,58
2024-11-29,P001,East,50.88,0,630,50
2024-11-29,P002,West,49.84,0,799,37
2024-11-29,P003,Central,55.07,0,591,45
2024-11-29,P004,Central,54.7,0,728,46
2024-11-29,P005,North,53.52,0,865,41
2024-11-29,P006,South,53.73,0,290,49
2024-11-29,P007,South,57.74,0,502,57
2024-11-29,P008,North,58.02,0,840,50
2024-11-29,P009,Central,57.5,0,572,36
2024-11-29,P010,North,61.35,0,246,52
2024-11-30,P001,South,48.71,0,569,45
2024-11-30,P002,North,52.1,0,724,40
2024-11-30,P003,South,50.94,0,552,29
2024-11-30,P004,Central,56.06,0,650,42
2024-11-30,P005,West,56.67,0,85,50
2024-11-30,P006,West,56.51,0,65,28
2024-11-30,P007,South,55.09,0,331,47
2024-11-30,P008,North,59.63,0,899,38
2024-11-30,P009,South,60.68,0,294,37
2024-11-30,P010,South,58.34,0,961,49
2024-12-01,P001,North,52.22,0,534,37
2024-12-01,P002,North,50.56,0,993,40
2024-12-01,P003,West,51.58,0,562,46
2024-12-01,P004,North,53.11,0,209,48
2024-12-01,P005,Central,56.04,0,681,40
2024-12-01,P006,West,53.66,0,444,49
2024-12-01,P007,East,49.01,1,218,76
2024-12-01,P008,North,56.65,0,518,49
2024-12-01,P009,East,60.29,0,701,42
2024-12-01,P010,East,60.45,0,169,61
2024-12-02,P001,South,50.15,0,698,48
2024-12-02,P002,West,52.55,0,604,44
2024-12-02,P003,Central,53.48,0,889,35
2024-12-02,P004,Central,56.38,0,657,43
2024-12-02,P005,West,55.93,0,788,39
2024-12-02,P006,East,54.85,0,912,44
2024-12-02,P007,South,58.5,0,345,38
2024-12-02,P008,West,59.04,0,508,53
2024-12-02,P009,West,59.41,0,650,59
2024-12-02,P010,East,62.24,0,358,54
2024-12-03,P001,West,51.99,0,421,41
2024-12-03,P002,West,50.23,0,187,51
2024-12-03,P003,Central,53.18,0,866,46
2024-12-03,P004,North,54.6,0,966,57
2024-12-03,P005,North,57.65,0,537,60
2024-12-03,P006,North,56.54,0,279,51
2024-12-03,P007,East,57.67,0,561,50
2024-12-03,P008,Central,57.91,0,966,65
2024-12-03,P009,South,61.93,0,805,63
2024-12-03,P010,South,57.69,0,374,64
2024-12-04,P001,North,52.79,0,743,54
2024-12-04,P002,South,50.11,0,285,64
2024-12-04,P003,East,50.58,0,354,62
2024-12-04,P004,West,53.88,0,740,48
2024-12-04,P005,North,53.55,0,290,39
2024-12-04,P006,Central,56.31,0,551,45
2024-12-04,P007,East,59.6,0,213,57
2024-12-04,P008,West,56.2,0,705,58
